tax.kingdom,tax.phylum,tax.class,tax.order,tax.family,tax.genus,tax.species,count
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,frigidarium,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,succinicans,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,succinicans,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Formosa,crassostrea,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,marinus,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,marinus,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gaetbulibacter,marinus,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Kriegella,aquimaris,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,litoralis,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,litoralis,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,maritimus,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Maribacter,arcticus,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricola,jejuensis,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricola,jejuensis,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NULL,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Olleya,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Olleya,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Pontirhabdus,pectinivorans,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Robiginitalea,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Sediminibacter,furfurosus,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ulvibacter,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,thalassocola,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,thalassocola,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified,NULL,1
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NS11-12,NS11-12_unclassified,NULL,1
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NS11-12,NS11-12_unclassified,NULL,1
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NS11-12,NS11-12_unclassified,NULL,1
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,NS11-12,NS11-12_unclassified,NULL,1
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,NULL,1
Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacteriaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Rhodothermi],[Rhodothermales],Rhodothermaceae,Rhodothermaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Rhodothermi],[Rhodothermales],Rhodothermaceae,Rhodothermaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Rhodothermi],[Rhodothermales],Rhodothermaceae,Rhodothermaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Rhodothermi],[Rhodothermales],Rhodothermaceae,Rhodothermaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Rhodothermi],[Rhodothermales],Rhodothermaceae,Rhodothermaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Rhodothermi],[Rhodothermales],Rhodothermaceae,Rhodothermaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Rhodothermi],[Rhodothermales],Rhodothermaceae,Rhodothermaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Chitinophagaceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Lewinella,cohaerens,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Lewinella,nigricans,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Lewinella,nigricans,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Lewinella,nigricans,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Lewinella,nigricans,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Lewinella,nigricans,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Portibacter,lacus,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Portibacter,lacus,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Portibacter,lacus,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,Saprospiraceae_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,BA059,BA059_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,BA059,BA059_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,Caldithrixaceae_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,Caldithrixaceae_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,Caldithrixaceae_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,Caldithrixaceae_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,Caldithrixaceae_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,Caldithrixaceae_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,Caldithrixaceae_unclassified,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixaceae,LCP-26,NULL,1
Bacteria,Caldithrix,Caldithrixae,Caldithrixales,Caldithrixales_unclassified,Caldithrixales_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacteriaceae_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriales_unclassified,Ignavibacteriales_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriales_unclassified,Ignavibacteriales_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriales_unclassified,Ignavibacteriales_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriales_unclassified,Ignavibacteriales_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriales_unclassified,Ignavibacteriales_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriales_unclassified,Ignavibacteriales_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriales_unclassified,Ignavibacteriales_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,Ignavibacteriales_unclassified,NULL,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,lheB3-7,lheB3-7_unclassified,NULL,1
Bacteria,Chlorobi,SJA-28,SJA-28_unclassified,SJA-28_unclassified,SJA-28_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,Anaerolinaceae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,Anaerolinaceae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,C1_B004,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,C1_B004,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,C1_B004,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,Levilinea,saccharolytica,1
Bacteria,Chloroflexi,Anaerolineae,CFB-26,CFB-26_unclassified,CFB-26_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,CFB-26,CFB-26_unclassified,CFB-26_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,CFB-26,CFB-26_unclassified,CFB-26_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,CFB-26,CFB-26_unclassified,CFB-26_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,CFB-26,CFB-26_unclassified,CFB-26_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilinea,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilineaceae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilineaceae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilineaceae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilineaceae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilineaceae_unclassified,NULL,1
Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilineaceae_unclassified,NULL,1
